Iteration,param_diffs
6,[0.6375681 0.3133304]
7,[0.935408   0.43692374]
8,[0.64983493 0.16835034]
9,[0.3673908  0.22606558]
10,[0.5384311  0.23329782]
11,[0.5805868  0.28008473]
12,[0.14548934 0.4119535 ]
13,[0.23647404 0.36672336]
14,[0.13086498 0.32144785]
15,[0.33456406 0.98793924]
16,[0.3400204 0.9835445]
17,[0.32668942 0.9957393 ]
18,[0.36185998 0.9385156 ]
19,[0.2985319  0.93841517]
20,[0.30875677 0.14507627]
21,[0.33622393 0.14064658]
22,[0.31540653 0.1395523 ]
23,[0.2789778  0.18923205]
24,[0.5664423  0.15698117]
25,[0.8963819  0.02344394]
26,[1.0039322  0.05895489]
27,[1.1063861  0.05383003]
28,[1.0828838  0.04888201]
29,[0.7757577  0.12290645]
30,[0.6189903  0.23262548]
31,[0.74954903 0.18482137]
32,[0.786942   0.20537066]
33,[0.8131284  0.20132601]
34,[0.8916005  0.25335693]
35,[0.8328391  0.31709135]
36,[0.7563865  0.27159083]
37,[0.8296233  0.33642888]
38,[0.8065218  0.33066344]
