Iteration,param_diffs
99,[0.76280826 0.2729901 ]
0,[0.22948253 0.5376167 ]
1,[0.5013717 0.9139579]
2,[0.90503657 0.36410522]
3,[1.8766527 1.1245451]
4,[2.2994087 1.3534632]
5,[2.400593  1.2710514]
6,[1.123028   0.10613835]
7,[1.0528146 0.1250884]
8,[0.9636127  0.22223324]
9,[0.14219671 0.18308282]
10,[0.0665437  0.39117217]
11,[0.28654563 0.41130054]
12,[0.29222605 0.4141085 ]
13,[0.625045   0.31980777]
14,[0.52396697 0.25373662]
15,[0.796689   0.09147406]
16,[0.59776556 0.24358904]
17,[0.57072544 0.23450673]
18,[0.5183517  0.22165692]
19,[0.43734932 0.163777  ]
20,[0.27655923 0.14200091]
21,[0.12241809 0.0756731 ]
22,[0.02091181 0.12296057]
23,[0.0261965  0.12283182]
24,[0.11504931 0.12757373]
25,[0.11310743 0.12651563]
26,[0.0828772  0.09618306]
27,[0.20887342 0.06255603]
28,[0.240718   0.04977131]
29,[0.14494117 0.08155382]
30,[0.57532793 0.24350196]
31,[0.60374177 0.22128302]
32,[0.6448296  0.19814003]
33,[0.43952522 0.08317739]
34,[0.5184705  0.05814266]
35,[0.49323577 0.0741843 ]
36,[0.48296687 0.07669902]
37,[0.22629164 0.04960036]
38,[0.11255899 0.06112635]
39,[0.11780132 0.06010854]
40,[0.0081742  0.14034665]
41,[0.02936244 0.15207136]
42,[0.12073532 0.16386223]
43,[0.04946356 0.17781794]
44,[0.01488513 0.18323481]
45,[0.04613324 0.15962017]
46,[0.18943743 0.05123556]
47,[0.14569224 0.04135489]
48,[0.17044768 0.05500698]
49,[0.16181207 0.05416405]
50,[0.10934868 0.05144572]
51,[0.12408499 0.0511055 ]
52,[0.14054266 0.0592308 ]
53,[0.29806608 0.04166019]
54,[0.41442475 0.1237669 ]
55,[0.42197654 0.11850166]
56,[0.452627   0.12012643]
57,[0.4641435  0.11561084]
